"chr"	"start"	"end"	"strand"	"transcript_id"	"gene_id"	"class_code"	"gene_name"	"ensembl"
"X"	33939850	34062945	"+"	"MSTRG.12297.3"	" MSTRG.12297"	" j"	" Reps2"	" ENSRNOT00000085993"
"X"	33939850	34062945	"+"	"MSTRG.12297.2"	" MSTRG.12297"	" c"	" Reps2"	" ENSRNOT00000079365"
"X"	33939850	34062945	"+"	"MSTRG.12297.1"	" MSTRG.12297"	" c"	" Reps2"	" ENSRNOT00000085993"
"X"	35536332	35602928	"+"	"MSTRG.12300.1"	" MSTRG.12300"	" j"	" Cdkl5"	" ENSRNOT00000005061"
"X"	35654548	35733525	"+"	"MSTRG.12302.1"	" MSTRG.12302"	" j"	" Cdkl5"	" ENSRNOT00000005061"
"X"	35654849	35733525	"+"	"MSTRG.12302.4"	" MSTRG.12302"	" j"	" Cdkl5"	" ENSRNOT00000005061"
"X"	35654849	35733525	"+"	"MSTRG.12302.3"	" MSTRG.12302"	" j"	" Cdkl5"	" ENSRNOT00000005061"
"X"	35654849	35733525	"+"	"MSTRG.12302.2"	" MSTRG.12302"	" j"	" Cdkl5"	" ENSRNOT00000005061"
"X"	35742400	35742883	"+"	"MSTRG.12301.1"	" MSTRG.12301"	" i"	" Cdkl5"	" ENSRNOT00000005061"
"X"	37329678	37336891	"+"	"MSTRG.12305.1"	" MSTRG.12305"	" j"	" Pdha1"	" ENSRNOT00000038352"
"X"	37337304	37343427	"+"	"MSTRG.12306.1"	" MSTRG.12306"	" c"	" Pdha1"	" ENSRNOT00000038352"
"X"	37469937	37575624	"+"	"MSTRG.12308.1"	" MSTRG.12308"	" ="	" Rps6ka3"	" ENSRNOT00000008938"
"X"	37469961	37576053	"+"	"MSTRG.12308.2"	" MSTRG.12308"	" j"	" Rps6ka3"	" ENSRNOT00000008938"
"X"	37579957	37595486	"+"	"MSTRG.12307.1"	" MSTRG.12307"	" ="	" Eif1ax"	" ENSRNOT00000008509"
"X"	39711179	39960003	"+"	"MSTRG.12313.2"	" MSTRG.12313"	" j"	" Cnksr2"	" ENSRNOT00000009802"
"X"	39711179	39960003	"+"	"MSTRG.12313.1"	" MSTRG.12313"	" j"	" Cnksr2"	" ENSRNOT00000009802"
"X"	39711201	39942544	"+"	"MSTRG.12313.3"	" MSTRG.12313"	" ="	" Cnksr2"	" ENSRNOT00000080512"
"X"	39711255	39951847	"+"	"MSTRG.12313.4"	" MSTRG.12313"	" ="	" Cnksr2"	" ENSRNOT00000009802"
"X"	40363606	40393397	"+"	"MSTRG.12314.1"	" MSTRG.12314"	" c"	" Sms"	" ENSRNOT00000010135"
"X"	40364161	40393395	"+"	"MSTRG.12314.2"	" MSTRG.12314"	" j"	" Sms"	" ENSRNOT00000010135"
"X"	40370259	40393395	"+"	"MSTRG.12314.3"	" MSTRG.12314"	" j"	" Sms"	" ENSRNOT00000010135"
"X"	40394097	40416934	"+"	"MSTRG.12312.1"	" MSTRG.12312"	" j"	" Sms"	" ENSRNOT00000010135"
"X"	42432898	42433433	"+"	"MSTRG.12316.1"	" MSTRG.12316"	" u"	NA	NA
"X"	42558931	42614242	"+"	"MSTRG.12317.1"	" MSTRG.12317"	" ="	" Ptchd1"	" ENSRNOT00000044129"
"X"	43497763	43512991	"+"	"MSTRG.12318.1"	" MSTRG.12318"	" ="	" Prdx4"	" ENSRNOT00000005014"
"X"	43626480	43629774	"+"	"MSTRG.12320.1"	" MSTRG.12320"	" ="	" Sat1"	" ENSRNOT00000068078"
"X"	43881448	43882175	"+"	"MSTRG.12321.1"	" MSTRG.12321"	" c"	" LOC317456"	" ENSRNOT00000005153"
"X"	44828964	44989684	"+"	"MSTRG.12322.2"	" MSTRG.12322"	" j"	" Tbl1x"	" ENSRNOT00000079680"
"X"	44828964	44989684	"+"	"MSTRG.12322.1"	" MSTRG.12322"	" j"	" Tbl1x"	" ENSRNOT00000079680"
"X"	44830849	44988548	"+"	"MSTRG.12322.3"	" MSTRG.12322"	" ="	" Tbl1x"	" ENSRNOT00000079680"
"X"	48779110	48805644	"+"	"MSTRG.12324.1"	" MSTRG.12324"	" ="	" Tmem47"	" ENSRNOT00000058434"
"X"	51149227	52158959	"+"	"MSTRG.12326.1"	" MSTRG.12326"	" j"	" Dmd"	" ENSRNOT00000035692"
"X"	52171434	53519265	"+"	"MSTRG.12328.1"	" MSTRG.12328"	" j"	" Dmd"	" ENSRNOT00000035692"
"X"	53360819	53519260	"+"	"MSTRG.12328.2"	" MSTRG.12328"	" j"	" Dmd"	" ENSRNOT00000035692"
"X"	53360839	53517142	"+"	"MSTRG.12328.4"	" MSTRG.12328"	" ="	" Dmd"	" ENSRNOT00000091467"
"X"	53360839	53517142	"+"	"MSTRG.12328.3"	" MSTRG.12328"	" ="	" Dmd"	" ENSRNOT00000081061"
"X"	54014105	54090460	"+"	"MSTRG.12329.1"	" MSTRG.12329"	" j"	" Tab3"	" ENSRNOT00000004854"
"X"	62363732	62364625	"+"	"MSTRG.12334.1"	" MSTRG.12334"	" e"	" Arx"	" ENSRNOT00000083362"
"X"	62366453	62376143	"+"	"MSTRG.12335.1"	" MSTRG.12335"	" ="	" Arx"	" ENSRNOT00000089828"
"X"	62754634	62818522	"+"	"MSTRG.12336.1"	" MSTRG.12336"	" ="	" Pcyt1b"	" ENSRNOT00000016669"
"X"	62778769	62821198	"+"	"MSTRG.12336.2"	" MSTRG.12336"	" j"	" Pcyt1b"	" ENSRNOT00000016669"
"X"	63520991	63625134	"+"	"MSTRG.12340.1"	" MSTRG.12340"	" ="	" Apoo"	" ENSRNOT00000071590"
"X"	64037494	64040543	"+"	"MSTRG.12343.1"	" MSTRG.12343"	" u"	NA	NA
"X"	64721424	64722492	"+"	"MSTRG.12345.1"	" MSTRG.12345"	" ="	" LOC679731"	" ENSRNOT00000092230"
"X"	64972298	65078972	"+"	"MSTRG.12348.1"	" MSTRG.12348"	" j"	" Zc3h12b"	" ENSRNOT00000044006"
"X"	65226748	65295810	"+"	"MSTRG.12350.1"	" MSTRG.12350"	" ="	" Msn"	" ENSRNOT00000076181"
"X"	65796429	65804591	"+"	"MSTRG.12351.1"	" MSTRG.12351"	" ="	" Gpr165"	" ENSRNOT00000067298"
"X"	68627329	68635593	"+"	"MSTRG.12353.1"	" MSTRG.12353"	" ="	" Yipf6"	" ENSRNOT00000008705"
"X"	68752597	68783944	"+"	"MSTRG.12356.1"	" MSTRG.12356"	" ="	" Stard8"	" ENSRNOT00000077039"
"X"	68891227	68904038	"+"	"MSTRG.12357.1"	" MSTRG.12357"	" ="	" Efnb1"	" ENSRNOT00000009635"
"X"	69580015	69605032	"+"	"MSTRG.12359.1"	" MSTRG.12359"	" ="	" Fam155b"	" ENSRNOT00000057920"
"X"	70322755	70345005	"+"	"MSTRG.12361.1"	" MSTRG.12361"	" ="	" Igbp1"	" ENSRNOT00000057900"
"X"	70596086	70648526	"+"	"MSTRG.12365.1"	" MSTRG.12365"	" j"	" Dlg3"	" ENSRNOT00000003741"
"X"	70596087	70648530	"+"	"MSTRG.12365.2"	" MSTRG.12365"	" j"	" Dlg3"	" ENSRNOT00000003741"
"X"	70596576	70648527	"+"	"MSTRG.12365.3"	" MSTRG.12365"	" ="	" Dlg3"	" ENSRNOT00000045082"
"X"	70596577	70647298	"+"	"MSTRG.12365.4"	" MSTRG.12365"	" ="	" Dlg3"	" ENSRNOT00000003741"
"X"	70596580	70648532	"+"	"MSTRG.12365.5"	" MSTRG.12365"	" ="	" Dlg3"	" ENSRNOT00000076079"
"X"	71155601	71160837	"+"	"MSTRG.12364.1"	" MSTRG.12364"	" ="	" Foxo4"	" ENSRNOT00000076453"
"X"	71174814	71197812	"+"	"MSTRG.12369.1"	" MSTRG.12369"	" ="	" Med12"	" ENSRNOT00000040334"
"X"	71199496	71227451	"+"	"MSTRG.12370.1"	" MSTRG.12370"	" j"	" Nlgn3"	" ENSRNOT00000005077"
"X"	71199516	71222006	"+"	"MSTRG.12370.2"	" MSTRG.12370"	" ="	" Nlgn3"	" ENSRNOT00000005077"
"X"	71278001	71279983	"+"	"MSTRG.12368.2"	" MSTRG.12368"	" j"	" Gjb1"	" ENSRNOT00000076034"
"X"	71278001	71280182	"+"	"MSTRG.12368.1"	" MSTRG.12368"	" c"	" Gjb1"	" ENSRNOT00000076034"
"X"	71324365	71342225	"+"	"MSTRG.12371.1"	" MSTRG.12371"	" ="	" Nono"	" ENSRNOT00000004911"
"X"	71412207	71448937	"+"	"MSTRG.12373.1"	" MSTRG.12373"	" j"	" Taf1"	" ENSRNOT00000003494"
"X"	71449041	71486458	"+"	"MSTRG.12374.1"	" MSTRG.12374"	" j"	" Taf1"	" ENSRNOT00000003494"
"X"	71540799	71585907	"+"	"MSTRG.12375.3"	" MSTRG.12375"	" j"	" Ogt"	" ENSRNOT00000004692"
"X"	71540799	71585907	"+"	"MSTRG.12375.2"	" MSTRG.12375"	" j"	" Ogt"	" ENSRNOT00000004692"
"X"	71540799	71585907	"+"	"MSTRG.12375.1"	" MSTRG.12375"	" j"	" Ogt"	" ENSRNOT00000004692"
"X"	71895195	71982064	"+"	"MSTRG.12377.1"	" MSTRG.12377"	" j"	" Nhsl2"	" ENSRNOT00000057718"
"X"	72004482	72011664	"+"	"MSTRG.12376.1"	" MSTRG.12376"	" ="	" Pin4"	" ENSRNOT00000073157"
"X"	72624737	72654261	"+"	"MSTRG.12381.1"	" MSTRG.12381"	" j"	" Dmrtc1a"	" ENSRNOT00000074259"
"X"	72705039	72713249	"+"	"MSTRG.12383.1"	" MSTRG.12383"	" ="	" AABR07039233.1"	" ENSRNOT00000079320"
"X"	72723762	72725163	"+"	"MSTRG.12384.1"	" MSTRG.12384"	" j"	" AABR07039234.1"	" ENSRNOT00000077323"
"X"	73400053	73400253	"+"	"MSTRG.12387.1"	" MSTRG.12387"	" i"	" Zfp449"	" ENSRNOT00000077002"
"X"	73424922	73427948	"+"	"MSTRG.12389.1"	" MSTRG.12389"	" ="	" Rn50_X_0744.3"	" ENSRNOT00000076115"
"X"	73581309	73617584	"+"	"MSTRG.12390.2"	" MSTRG.12390"	" o"	" Rn50_X_0745.1"	" ENSRNOT00000072066"
"X"	73581309	73617591	"+"	"MSTRG.12390.1"	" MSTRG.12390"	" o"	" Rn50_X_0745.1"	" ENSRNOT00000072066"
"X"	73616325	73617591	"+"	"MSTRG.12390.3"	" MSTRG.12390"	" o"	" Rn50_X_0745.1"	" ENSRNOT00000072066"
"X"	74205842	74244376	"+"	"MSTRG.12394.1"	" MSTRG.12394"	" ="	" Chic1"	" ENSRNOT00000077003"
"X"	74225397	74225617	"+"	"MSTRG.12395.1"	" MSTRG.12395"	" i"	" Chic1"	" ENSRNOT00000076956"
"X"	75382598	75407217	"+"	"MSTRG.12400.1"	" MSTRG.12400"	" ="	" Uprt"	" ENSRNOT00000033494"
"X"	76042239	76046938	"+"	"MSTRG.12404.1"	" MSTRG.12404"	" ="	" Pbdc1"	" ENSRNOT00000003667"
"X"	76083549	76087117	"+"	"MSTRG.12405.1"	" MSTRG.12405"	" ="	" Magee1"	" ENSRNOT00000003573"
"X"	77065397	77071676	"+"	"MSTRG.12409.1"	" MSTRG.12409"	" ="	" Cox7b"	" ENSRNOT00000090007"
"X"	77263359	77279367	"+"	"MSTRG.12411.1"	" MSTRG.12411"	" ="	" Pgk1"	" ENSRNOT00000077604"
"X"	80213332	80309936	"+"	"MSTRG.12416.1"	" MSTRG.12416"	" ="	" Sh3bgrl"	" ENSRNOT00000042827"
"X"	82278504	82281160	"+"	"MSTRG.12418.1"	" MSTRG.12418"	" i"	" Cylc1"	" ENSRNOT00000086866"
"X"	82281232	82284263	"+"	"MSTRG.12419.1"	" MSTRG.12419"	" i"	" Cylc1"	" ENSRNOT00000086866"
"X"	83678278	83751373	"+"	"MSTRG.12422.1"	" MSTRG.12422"	" j"	" Apool"	" ENSRNOT00000005997"
"X"	92596171	93121848	"+"	"MSTRG.12426.1"	" MSTRG.12426"	" j"	" Pcdh11x"	" ENSRNOT00000045001"
"X"	93236790	93345802	"+"	"MSTRG.12427.1"	" MSTRG.12427"	" u"	NA	NA
"X"	97455229	97456091	"+"	"MSTRG.12428.1"	" MSTRG.12428"	" u"	NA	NA
"X"	99693726	99906060	"+"	"MSTRG.12429.1"	" MSTRG.12429"	" j"	" Diaph2"	" ENSRNOT00000082451"
"X"	99695588	99906110	"+"	"MSTRG.12429.2"	" MSTRG.12429"	" j"	" Diaph2"	" ENSRNOT00000082451"
"X"	99911962	100057443	"+"	"MSTRG.12430.1"	" MSTRG.12430"	" j"	" Diaph2"	" ENSRNOT00000082451"
"X"	104882749	104909746	"+"	"MSTRG.12436.1"	" MSTRG.12436"	" j"	" Cstf2"	" ENSRNOT00000074330"
"X"	104882767	104909723	"+"	"MSTRG.12436.2"	" MSTRG.12436"	" j"	" Cstf2"	" ENSRNOT00000074330"
"X"	105031598	105031981	"+"	"MSTRG.12434.1"	" MSTRG.12434"	" i"	" Arl13a"	" ENSRNOT00000085068"
"X"	105134498	105145345	"+"	"MSTRG.12435.1"	" MSTRG.12435"	" ="	" Tmem35"	" ENSRNOT00000002058"
"X"	105239588	105292011	"+"	"MSTRG.12437.1"	" MSTRG.12437"	" j"	" Drp2"	" ENSRNOT00000085693"
"X"	105402866	105405580	"+"	"MSTRG.12439.1"	" MSTRG.12439"	" ="	" Rpl36a"	" ENSRNOT00000057222"
"X"	105417539	105423571	"+"	"MSTRG.12441.1"	" MSTRG.12441"	" j"	" Hnrnph2"	" ENSRNOT00000015518"
"X"	105417612	105423527	"+"	"MSTRG.12441.2"	" MSTRG.12441"	" j"	" Hnrnph2"	" ENSRNOT00000015518"
"X"	105497407	105507661	"+"	"MSTRG.12442.1"	" MSTRG.12442"	" o"	" Armcx4"	" ENSRNOT00000040476"
"X"	105535558	105541368	"+"	"MSTRG.12443.1"	" MSTRG.12443"	" j"	" AC130862.3"	" ENSRNOT00000088098"
"X"	105535600	105916739	"+"	"MSTRG.12443.2"	" MSTRG.12443"	" j"	" LOC102554790"	" ENSRNOT00000052422"
"X"	105573811	105578793	"+"	"MSTRG.12445.1"	" MSTRG.12445"	" j"	" Armcx3"	" ENSRNOT00000029664"
"X"	105573909	105577451	"+"	"MSTRG.12445.2"	" MSTRG.12445"	" ="	" Armcx3"	" ENSRNOT00000029664"
"X"	106250896	106256490	"+"	"MSTRG.12454.3"	" MSTRG.12454"	" o"	" LOC102552920"	" ENSRNOT00000004252"
"X"	106250896	106313904	"+"	"MSTRG.12454.5"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106250896	106313904	"+"	"MSTRG.12454.4"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106250896	106313904	"+"	"MSTRG.12454.2"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106250896	106313904	"+"	"MSTRG.12454.1"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106250920	106313901	"+"	"MSTRG.12454.6"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106305292	106313904	"+"	"MSTRG.12454.8"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106305292	106313904	"+"	"MSTRG.12454.7"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106305292	106363460	"+"	"MSTRG.12454.9"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106306067	106313901	"+"	"MSTRG.12454.11"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106306067	106363514	"+"	"MSTRG.12454.13"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106306067	106363514	"+"	"MSTRG.12454.12"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106306067	106363514	"+"	"MSTRG.12454.10"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106306088	106313901	"+"	"MSTRG.12454.14"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106306088	106363460	"+"	"MSTRG.12454.15"	" MSTRG.12454"	" o"	" Gprasp1"	" ENSRNOT00000073661"
"X"	106357286	106363455	"+"	"MSTRG.12454.17"	" MSTRG.12454"	" o"	" Gprasp2"	" ENSRNOT00000004260"
"X"	106357286	106363514	"+"	"MSTRG.12454.16"	" MSTRG.12454"	" o"	" Gprasp2"	" ENSRNOT00000004260"
"X"	106357300	106363460	"+"	"MSTRG.12454.18"	" MSTRG.12454"	" o"	" Gprasp2"	" ENSRNOT00000004260"
"X"	106388039	106395734	"+"	"MSTRG.12448.1"	" MSTRG.12448"	" o"	" Bhlhb9"	" ENSRNOT00000049375"
"X"	106487870	106489387	"+"	"MSTRG.12449.1"	" MSTRG.12449"	" ="	" Arxes2"	" ENSRNOT00000075521"
"X"	106523278	106523820	"+"	"MSTRG.12450.1"	" MSTRG.12450"	" ="	" MGC109340"	" ENSRNOT00000070802"
"X"	106667443	106668102	"+"	"MSTRG.12452.1"	" MSTRG.12452"	" u"	NA	NA
"X"	106786317	106794678	"+"	"MSTRG.12456.1"	" MSTRG.12456"	" j"	" Tceal9"	" ENSRNOT00000050302"
"X"	106823081	106825016	"+"	"MSTRG.12455.1"	" MSTRG.12455"	" j"	" Bex3"	" ENSRNOT00000045997"
"X"	106823454	106825042	"+"	"MSTRG.12455.2"	" MSTRG.12455"	" j"	" Bex3"	" ENSRNOT00000045997"
"X"	106823491	106825014	"+"	"MSTRG.12455.3"	" MSTRG.12455"	" ="	" Bex3"	" ENSRNOT00000045997"
"X"	107322088	107324145	"+"	"MSTRG.12458.1"	" MSTRG.12458"	" o"	" LOC102548415"	" ENSRNOT00000071874"
"X"	107322102	107324073	"+"	"MSTRG.12458.2"	" MSTRG.12458"	" o"	" LOC102548415"	" ENSRNOT00000071874"
"X"	107370431	107372338	"+"	"MSTRG.12459.1"	" MSTRG.12459"	" ="	" Tceal1"	" ENSRNOT00000044372"
"X"	107403447	107511350	"+"	"MSTRG.12463.1"	" MSTRG.12463"	" j"	" Plp1"	" ENSRNOT00000003283"
"X"	107493630	107511350	"+"	"MSTRG.12463.2"	" MSTRG.12463"	" j"	" Plp1"	" ENSRNOT00000003283"
"X"	107632695	107633571	"+"	"MSTRG.12465.2"	" MSTRG.12465"	" u"	NA	NA
"X"	107632695	107633571	"+"	"MSTRG.12465.1"	" MSTRG.12465"	" u"	NA	NA
"X"	107634150	107635321	"+"	"MSTRG.12464.1"	" MSTRG.12464"	" ="	" AABR07040690.1"	" ENSRNOT00000092013"
"X"	107695415	107705753	"+"	"MSTRG.12466.1"	" MSTRG.12466"	" j"	" Fam199x"	" ENSRNOT00000071973"
"X"	107721864	107723772	"+"	"MSTRG.12468.1"	" MSTRG.12468"	" c"	" Fam199x"	" ENSRNOT00000071973"
"X"	107725857	107736246	"+"	"MSTRG.12469.1"	" MSTRG.12469"	" u"	NA	NA
"X"	110818716	110877978	"+"	"MSTRG.12471.1"	" MSTRG.12471"	" ="	" Rnf128"	" ENSRNOT00000086308"
"X"	111122552	111133191	"+"	"MSTRG.12472.1"	" MSTRG.12472"	" ="	" Cldn2"	" ENSRNOT00000083566"
"X"	111690818	111773694	"+"	"MSTRG.12474.1"	" MSTRG.12474"	" j"	" Frmpd3"	" ENSRNOT00000086948"
"X"	111775117	111779960	"+"	"MSTRG.12473.1"	" MSTRG.12473"	" u"	NA	NA
"X"	111798233	111820266	"+"	"MSTRG.12475.1"	" MSTRG.12475"	" ="	" Prps1"	" ENSRNOT00000078582"
"X"	112019999	112121962	"+"	"MSTRG.12477.1"	" MSTRG.12477"	" j"	" Mid2"	" ENSRNOT00000079841"
"X"	112020646	112121943	"+"	"MSTRG.12477.2"	" MSTRG.12477"	" ="	" Mid2"	" ENSRNOT00000079841"
"X"	112367291	112403502	"+"	"MSTRG.12479.1"	" MSTRG.12479"	" j"	" Atg4a"	" ENSRNOT00000074776"
"X"	112769638	112983714	"+"	"MSTRG.12480.1"	" MSTRG.12480"	" j"	" Col4a5"	" ENSRNOT00000064478"
"X"	113948654	114110062	"+"	"MSTRG.12482.1"	" MSTRG.12482"	" ="	" Tmem164"	" ENSRNOT00000068431"
"X"	114784434	115042687	"+"	"MSTRG.12484.1"	" MSTRG.12484"	" j"	" Pak3"	" ENSRNOT00000006459"
"X"	114784509	115042689	"+"	"MSTRG.12484.2"	" MSTRG.12484"	" j"	" Pak3"	" ENSRNOT00000006459"
"X"	114929086	115042689	"+"	"MSTRG.12484.3"	" MSTRG.12484"	" j"	" Pak3"	" ENSRNOT00000006459"
"X"	114929092	115042687	"+"	"MSTRG.12484.4"	" MSTRG.12484"	" j"	" Pak3"	" ENSRNOT00000006459"
"X"	118084510	118200550	"+"	"MSTRG.12487.1"	" MSTRG.12487"	" c"	" Htr2c"	" ENSRNOT00000065293"
"X"	118289333	118318041	"+"	"MSTRG.12488.2"	" MSTRG.12488"	" j"	" Htr2c"	" ENSRNOT00000065293"
"X"	118289333	118318041	"+"	"MSTRG.12488.1"	" MSTRG.12488"	" j"	" Htr2c"	" ENSRNOT00000065293"
"X"	119030370	119124263	"+"	"MSTRG.12493.1"	" MSTRG.12493"	" j"	" Pls3"	" ENSRNOT00000060168"
"X"	119030419	119124250	"+"	"MSTRG.12493.2"	" MSTRG.12493"	" ="	" Pls3"	" ENSRNOT00000060168"
"X"	120315457	120315811	"+"	"MSTRG.12495.1"	" MSTRG.12495"	" p"	" AABR07041140.1"	" ENSRNOT00000050793"
"X"	120859973	120966066	"+"	"MSTRG.12496.1"	" MSTRG.12496"	" j"	" Wdr44"	" ENSRNOT00000088661"
"X"	120860178	120965910	"+"	"MSTRG.12496.2"	" MSTRG.12496"	" ="	" Wdr44"	" ENSRNOT00000088661"
"X"	122724014	122767807	"+"	"MSTRG.12498.1"	" MSTRG.12498"	" j"	" Il13ra1"	" ENSRNOT00000017746"
"X"	122808146	122811790	"+"	"MSTRG.12501.3"	" MSTRG.12501"	" j"	" Zcchc12"	" ENSRNOT00000017567"
"X"	122808146	122811790	"+"	"MSTRG.12501.4"	" MSTRG.12501"	" j"	" Zcchc12"	" ENSRNOT00000017567"
"X"	122808146	122811790	"+"	"MSTRG.12501.2"	" MSTRG.12501"	" j"	" Zcchc12"	" ENSRNOT00000017567"
"X"	122808146	122811790	"+"	"MSTRG.12501.1"	" MSTRG.12501"	" j"	" Zcchc12"	" ENSRNOT00000017567"
"X"	122808586	122811788	"+"	"MSTRG.12501.5"	" MSTRG.12501"	" j"	" Zcchc12"	" ENSRNOT00000017567"
"X"	122808605	122811789	"+"	"MSTRG.12501.6"	" MSTRG.12501"	" ="	" Zcchc12"	" ENSRNOT00000017567"
"X"	122808914	122811788	"+"	"MSTRG.12501.7"	" MSTRG.12501"	" j"	" Zcchc12"	" ENSRNOT00000017567"
"X"	122938035	122971578	"+"	"MSTRG.12499.1"	" MSTRG.12499"	" ="	" Lonrf3"	" ENSRNOT00000017550"
"X"	122973459	122976611	"+"	"MSTRG.12500.1"	" MSTRG.12500"	" o"	" AABR07041226.1"	" ENSRNOT00000087693"
"X"	123192839	123213933	"+"	"MSTRG.12502.1"	" MSTRG.12502"	" j"	" Pgrmc1"	" ENSRNOT00000017101"
"X"	123192879	123213888	"+"	"MSTRG.12502.2"	" MSTRG.12502"	" j"	" Pgrmc1"	" ENSRNOT00000017101"
"X"	123404518	123407645	"+"	"MSTRG.12504.1"	" MSTRG.12504"	" ="	" Slc25a5"	" ENSRNOT00000015085"
"X"	123410139	123497792	"+"	"MSTRG.12506.1"	" MSTRG.12506"	" j"	" Ube2a"	" ENSRNOT00000061455"
"X"	123751089	123765639	"+"	"MSTRG.12511.1"	" MSTRG.12511"	" ="	" Nkap"	" ENSRNOT00000092384"
"X"	123770305	123773500	"+"	"MSTRG.12512.1"	" MSTRG.12512"	" o"	" Nkap"	" ENSRNOT00000089883"
"X"	124319317	124326496	"+"	"MSTRG.12514.1"	" MSTRG.12514"	" o"	" Zbtb33"	" ENSRNOT00000074486"
"X"	124894466	124906162	"+"	"MSTRG.12521.1"	" MSTRG.12521"	" ="	" Mcts1"	" ENSRNOT00000080894"
"X"	124894706	124906125	"+"	"MSTRG.12521.2"	" MSTRG.12521"	" ="	" Mcts1"	" ENSRNOT00000066677"
"X"	127561118	127829753	"+"	"MSTRG.12524.1"	" MSTRG.12524"	" j"	" Gria3"	" ENSRNOT00000010367"
"X"	127562525	127829733	"+"	"MSTRG.12524.3"	" MSTRG.12524"	" j"	" Gria3"	" ENSRNOT00000010367"
"X"	127562525	127829753	"+"	"MSTRG.12524.2"	" MSTRG.12524"	" ="	" Gria3"	" ENSRNOT00000029031"
"X"	127807677	127830514	"+"	"MSTRG.12524.4"	" MSTRG.12524"	" j"	" Gria3"	" ENSRNOT00000010367"
"X"	128417112	128457178	"+"	"MSTRG.12523.1"	" MSTRG.12523"	" j"	" Xiap"	" ENSRNOT00000009336"
"X"	128417354	128457033	"+"	"MSTRG.12523.2"	" MSTRG.12523"	" j"	" Xiap"	" ENSRNOT00000009336"
"X"	128493614	128624418	"+"	"MSTRG.12525.1"	" MSTRG.12525"	" ="	" Stag2"	" ENSRNOT00000044240"
"X"	128494233	128624379	"+"	"MSTRG.12525.2"	" MSTRG.12525"	" j"	" Stag2"	" ENSRNOT00000044240"
"X"	128494935	128624340	"+"	"MSTRG.12525.3"	" MSTRG.12525"	" j"	" Stag2"	" ENSRNOT00000044240"
"X"	131617798	131619728	"+"	"MSTRG.12531.1"	" MSTRG.12531"	" ="	" Prr32"	" ENSRNOT00000074384"
"X"	134643729	134643979	"+"	"MSTRG.12532.1"	" MSTRG.12532"	" u"	NA	NA
"X"	134742356	134792618	"+"	"MSTRG.12533.1"	" MSTRG.12533"	" ="	" Ocrl"	" ENSRNOT00000005267"
"X"	135092040	135117455	"+"	"MSTRG.12537.1"	" MSTRG.12537"	" ="	" Utp14a"	" ENSRNOT00000048022"
"X"	135187468	135233839	"+"	"MSTRG.12538.1"	" MSTRG.12538"	" ="	" Bcorl1"	" ENSRNOT00000006805"
"X"	135470915	135509221	"+"	"MSTRG.12541.1"	" MSTRG.12541"	" ="	" Slc25a14"	" ENSRNOT00000009637"
"X"	135471068	135509218	"+"	"MSTRG.12541.2"	" MSTRG.12541"	" j"	" Slc25a14"	" ENSRNOT00000009637"
"X"	135550860	135559060	"+"	"MSTRG.12542.1"	" MSTRG.12542"	" ="	" Rbmx2"	" ENSRNOT00000048922"
"X"	135846441	135846539	"+"	"MSTRG.12543.1"	" MSTRG.12543"	" ="	" AABR07041645.1"	" ENSRNOT00000079952"
"X"	144258005	144447637	"+"	"MSTRG.12550.1"	" MSTRG.12550"	" o"	" LOC103690171"	" ENSRNOT00000048467"
"X"	144258037	144329017	"+"	"MSTRG.12550.2"	" MSTRG.12550"	" o"	" AABR07041963.1"	" ENSRNOT00000037031"
"X"	144326490	144329017	"+"	"MSTRG.12550.3"	" MSTRG.12550"	" u"	NA	NA
"X"	144329357	144336449	"+"	"MSTRG.12551.1"	" MSTRG.12551"	" u"	NA	NA
"X"	151099842	151114944	"+"	"MSTRG.12554.1"	" MSTRG.12554"	" j"	" Slitrk2"	" ENSRNOT00000015401"
"X"	151819469	151819852	"+"	"MSTRG.12555.1"	" MSTRG.12555"	" u"	NA	NA
"X"	152933069	152964390	"+"	"MSTRG.12558.1"	" MSTRG.12558"	" ="	" Nsdhl"	" ENSRNOT00000091154"
"X"	156274800	156293926	"+"	"MSTRG.12568.1"	" MSTRG.12568"	" ="	" G6pd"	" ENSRNOT00000080887"
